FIPSTEXT,CountyName,Entity,StateName,Goats
56009,Converse,County,Wyoming,0.01
56011,Crook,County,Wyoming,(D)
56013,Fremont,County,Wyoming,0.06
56015,Goshen,County,Wyoming,0.04
56017,Hot Springs,County,Wyoming,0.04
56019,Johnson,County,Wyoming,0.04
56021,Laramie,County,Wyoming,0.11
56023,Lincoln,County,Wyoming,0.07
56025,Natrona,County,Wyoming,0.01
56027,Niobrara,County,Wyoming,0.00
56029,Park,County,Wyoming,0.08
56031,Platte,County,Wyoming,0.01
56033,Sheridan,County,Wyoming,0.01
56035,Sublette,County,Wyoming,0.03
56037,Sweetwater,County,Wyoming,0.01
56039,Teton,County,Wyoming,0.03
56041,Uinta,County,Wyoming,0.06
56043,Washakie,County,Wyoming,0.06
56045,Weston,County,Wyoming,0.00
